RecvTime,oldRecvTime,SendTime,oldSendTime
26148963,26148930,26148635,26148602
26149012,26148963,26148668,26148635
26149061,26149012,26148701,26148668
26149127,26149061,26148733,26148701
26184598,26149127,26167034,26148733
26184631,26184598,26184500,26167034
26184631,26184631,26184516,26184500
26184647,26184631,26184532,26184516
26184664,26184647,26184549,26184532
26184745,26184664,26184565,26184549
26184762,26184745,26184582,26184565
26184762,26184762,26184598,26184582
26216629,26184762,26199196,26184598
26216645,26216629,26216465,26199196
26216645,26216645,26216498,26216465
26216727,26216645,26216514,26216498
26216727,26216727,26216530,26216514
26216743,26216727,26216547,26216530
26216809,26216743,26216547,26216547
26216825,26216809,26216563,26216547
26248528,26216825,26236077,26216563
26248545,26248528,26248430,26236077
26248545,26248545,26248446,26248430
26248643,26248545,26248463,26248446
26248643,26248643,26248463,26248463
26248709,26248643,26248479,26248463
26248725,26248709,26248479,26248479
26248741,26248725,26248512,26248479
26284557,26248741,26267354,26248512
26284590,26284557,26284426,26267354
26284606,26284590,26284459,26284426
26284622,26284606,26284475,26284459
26284655,26284622,26284475,26284475
26284672,26284655,26284491,26284475
26284688,26284672,26284491,26284491
26284704,26284688,26284524,26284491
26316571,26284704,26299646,26284524
26316588,26316571,26316456,26299646
26316604,26316588,26316473,26316456
26316620,26316604,26316522,26316473
26316653,26316620,26316538,26316522
26316669,26316653,26316571,26316538
26316669,26316669,26316588,26316571
26316686,26316669,26316604,26316588
26348520,26316686,26331186,26316604
26348536,26348520,26348405,26331186
26348553,26348536,26348438,26348405
26348569,26348553,26348471,26348438
26348585,26348569,26348487,26348471
26348700,26348585,26348520,26348487
26348733,26348700,26348536,26348520
26348733,26348733,26348553,26348536
26380551,26348733,26367149,26348553
26380583,26380551,26380436,26367149
26380583,26380583,26380469,26380436
26380583,26380583,26380485,26380469
26380633,26380583,26380518,26380485
26380649,26380633,26380534,26380518
26380665,26380649,26380567,26380534
26380698,26380665,26380600,26380567
26416530,26380698,26404176,26380600
26416563,26416530,26416448,26404176
26416563,26416563,26416464,26416448
26416563,26416563,26416481,26416464
26416579,26416563,26416497,26416481
26416579,26416579,26416514,26416497
26416661,26416579,26416530,26416514
26416677,26416661,26416546,26416530
26448544,26416677,26431210,26416546
26448593,26448544,26448446,26431210
26448610,26448593,26448479,26448446
26448610,26448610,26448479,26448479
26448610,26448610,26448495,26448479
26448610,26448610,26448512,26448495
26448610,26448610,26448528,26448512
26448610,26448610,26448544,26448528
26480526,26448610,26462880,26448544
26480542,26480526,26480411,26462880
26480542,26480542,26480444,26480411
26480559,26480542,26480444,26480444
26480559,26480559,26480460,26480444
26480559,26480559,26480477,26480460
26480559,26480559,26480477,26480477
26480608,26480559,26480493,26480477
26516587,26480608,26498860,26480493
26516636,26516587,26516489,26498860
26516636,26516636,26516505,26516489
26516653,26516636,26516521,26516505
26516653,26516653,26516521,26516521
26516685,26516653,26516554,26516521
26516702,26516685,26516571,26516554
26516702,26516702,26516571,26516571
26548552,26516702,26531120,26516571
26548585,26548552,26548421,26531120
26548585,26548585,26548454,26548421
26548585,26548585,26548454,26548454
26548601,26548585,26548470,26548454
26548651,26548601,26548487,26548470
26548651,26548651,26548503,26548487
26548651,26548651,26548503,26548503
26580534,26548651,26563281,26548503
26580567,26580534,26580419,26563281
26580583,26580567,26580452,26580419
26580599,26580583,26580452,26580452
26580632,26580599,26580468,26580452
26580648,26580632,26580501,26580468
26580648,26580648,26580501,26580501
26580648,26580648,26580517,26580501
26612515,26580648,26598622,26580517
26612564,26612515,26612433,26598622
26612614,26612564,26612450,26612433
26612630,26612614,26612450,26612450
26612630,26612630,26612466,26612450
26612630,26612630,26612499,26612466
26612761,26612630,26612499,26612499
26612761,26612761,26612515,26612499
26648560,26612761,26630964,26612515
26648609,26648560,26648462,26630964
26648642,26648609,26648478,26648462
26648642,26648642,26648495,26648478
26648642,26648642,26648511,26648495
26648658,26648642,26648527,26648511
26648790,26648658,26648544,26648527
26648790,26648790,26648560,26648544
26680525,26648790,26662716,26648560
26680574,26680525,26680460,26662716
26680574,26680574,26680476,26680460
26680574,26680574,26680493,26680476
26680640,26680574,26680509,26680493
26680656,26680640,26680509,26680509
26680656,26680656,26680525,26680509
26680656,26680656,26680542,26680525
26712540,26680656,26694632,26680542
26712572,26712540,26712425,26694632
26712605,26712572,26712458,26712425
26712622,26712605,26712474,26712458
26712671,26712622,26712491,26712474
26712687,26712671,26712507,26712491
26712720,26712687,26712523,26712507
26712769,26712720,26712540,26712523
26744505,26712769,26730906,26712540
26744538,26744505,26744374,26730906
26744538,26744538,26744407,26744374
26744538,26744538,26744407,26744407
26744538,26744538,26744423,26744407
26744636,26744538,26744439,26744423
26744636,26744636,26744439,26744439
26744636,26744636,26744456,26744439
26780550,26744636,26762822,26744456
26780566,26780550,26780419,26762822
26780582,26780566,26780435,26780419
26780582,26780582,26780451,26780435
26780582,26780582,26780451,26780451
26780599,26780582,26780468,26780451
26780664,26780599,26780484,26780468
26780681,26780664,26780484,26780484
26812662,26780681,26795918,26780484
26812695,26812662,26812466,26795918
26812695,26812695,26812531,26812466
26812711,26812695,26812564,26812531
26812843,26812711,26812613,26812564
26812875,26812843,26812662,26812613
26812875,26812875,26812695,26812662
26812957,26812875,26812744,26812695
26844611,26812957,26831029,26812744
26844627,26844611,26844431,26831029
26844627,26844627,26844447,26844431
26844627,26844627,26844464,26844447
26844627,26844627,26844464,26844464
26844693,26844627,26844480,26844464
26844693,26844693,26844496,26844480
26844693,26844693,26844513,26844496
26880721,26844693,26864616,26844513
26880771,26880721,26880492,26864616
26880836,26880771,26880558,26880492
26880869,26880836,26880590,26880558
26880885,26880869,26880623,26880590
26881000,26880885,26880656,26880623
26881016,26881000,26880672,26880656
26881016,26881016,26880705,26880672
26912769,26881016,26903282,26880705
26912818,26912769,26912523,26903282
26912949,26912818,26912621,26912523
26912998,26912949,26912670,26912621
26913129,26912998,26912719,26912670
26913162,26913129,26912769,26912719
26913162,26913162,26912801,26912769
26913178,26913162,26912834,26912801
26944799,26913178,26936476,26912834
26944865,26944799,26944504,26936476
26944881,26944865,26944603,26944504
26944898,26944881,26944685,26944603
26944963,26944898,26944750,26944685
26944996,26944963,26944799,26944750
26945029,26944996,26944865,26944799
26945045,26945029,26944914,26944865
26976830,26945045,26971423,26944914
26976896,26976830,26976551,26971423
26976912,26976896,26976650,26976551
26976977,26976912,26976715,26976650
26976994,26976977,26976797,26976715
26977010,26976994,26976863,26976797
26977043,26977010,26976912,26976863
26977190,26977043,26976977,26976912
27012697,26977190,27001015,26976977
27012763,27012697,27012517,27001015
27012779,27012763,27012566,27012517
27012779,27012779,27012582,27012566
27012828,27012779,27012615,27012582
27012845,27012828,27012648,27012615
27012845,27012845,27012697,27012648
27012926,27012845,27012746,27012697
27044662,27012926,27032227,27012746
27044728,27044662,27044482,27032227
27044793,27044728,27044548,27044482
27044810,27044793,27044597,27044548
27044826,27044810,27044630,27044597
27044924,27044826,27044679,27044630
27044941,27044924,27044728,27044679
27044957,27044941,27044777,27044728
27076660,27044957,27070844,27044777
27076726,27076660,27076480,27070844
27076742,27076726,27076578,27076480
27076791,27076742,27076660,27076578
27076840,27076791,27076709,27076660
27076906,27076840,27076775,27076709
27076939,27076906,27076840,27076775
27077004,27076939,27076890,27076840
27112820,27077004,27101941,27076890
27112885,27112820,27112574,27101941
27112918,27112885,27112640,27112574
27112934,27112918,27112689,27112640
27113000,27112934,27112721,27112689
27113065,27113000,27112754,27112721
27113164,27113065,27112803,27112754
27113197,27113164,27112885,27112803
27144769,27113197,27135364,27112885
27144818,27144769,27144523,27135364
27144834,27144818,27144621,27144523
27144998,27144834,27144703,27144621
27145031,27144998,27144785,27144703
27145096,27145031,27144850,27144785
27145178,27145096,27144916,27144850
27145195,27145178,27144998,27144916
27176717,27145195,27166510,27144998
27176766,27176717,27176521,27166510
27176783,27176766,27176570,27176521
27176848,27176783,27176619,27176570
27176881,27176848,27176717,27176619
27177029,27176881,27176783,27176717
27177061,27177029,27176832,27176783
27177061,27177061,27176898,27176832
27208928,27177061,27202211,27176898
27209010,27208928,27208551,27202211
27209043,27209010,27208650,27208551
27209059,27209043,27208715,27208650
27209076,27209059,27208781,27208715
27209076,27209076,27208830,27208781
27209190,27209076,27208863,27208830
27209289,27209190,27208896,27208863
27244695,27209289,27233832,27208896
27244711,27244695,27244547,27233832
27244727,27244711,27244563,27244547
27244727,27244727,27244580,27244563
27244809,27244727,27244580,27244580
27244809,27244809,27244596,27244580
27244826,27244809,27244613,27244596
27244908,27244826,27244613,27244613
27276594,27244908,27258768,27244613
27276611,27276594,27276496,27258768
27276627,27276611,27276512,27276496
27276643,27276627,27276529,27276512
27276660,27276643,27276529,27276529
27276676,27276660,27276545,27276529
27276692,27276676,27276545,27276545
27276709,27276692,27276594,27276545
27308592,27276709,27295075,27276594
27308609,27308592,27308445,27295075
27308625,27308609,27308477,27308445
27308625,27308625,27308510,27308477
27308625,27308625,27308527,27308510
27308625,27308625,27308543,27308527
27308641,27308625,27308559,27308543
27308641,27308641,27308576,27308559
27344522,27308641,27326942,27308576
27344571,27344522,27344408,27326942
27344588,27344571,27344440,27344408
27344588,27344588,27344473,27344440
27344604,27344588,27344506,27344473
27344686,27344604,27344522,27344506
27344686,27344686,27344571,27344522
27344686,27344686,27344604,27344571
27376668,27344686,27359989,27344604
27376717,27376668,27376487,27359989
27376733,27376717,27376537,27376487
27376750,27376733,27376553,27376537
27376782,27376750,27376619,27376553
27376799,27376782,27376668,27376619
27376913,27376799,27376700,27376668
27376930,27376913,27376750,27376700
27408535,27376930,27390758,27376750
27408567,27408535,27408453,27390758
27408584,27408567,27408469,27408453
27408600,27408584,27408469,27408469
27408600,27408600,27408485,27408469
27408616,27408600,27408502,27408485
27408633,27408616,27408535,27408502
27408698,27408633,27408551,27408535
27440532,27408698,27427212,27408551
27440549,27440532,27440401,27427212
27440565,27440549,27440418,27440401
27440565,27440565,27440434,27440418
27440565,27440565,27440451,27440434
27440565,27440565,27440483,27440451
27440631,27440565,27440500,27440483
27440631,27440631,27440516,27440500
27476725,27440631,27462012,27440516
27476790,27476725,27476528,27462012
27476807,27476790,27476577,27476528
27476807,27476807,27476594,27476577
27476823,27476807,27476626,27476594
27476823,27476823,27476643,27476626
27476839,27476823,27476676,27476643
27476839,27476839,27476692,27476676
27508510,27476839,27500449,27476692
27508526,27508510,27508411,27500449
27508559,27508526,27508428,27508411
27508559,27508559,27508428,27508428
27508559,27508559,27508444,27508428
27508575,27508559,27508461,27508444
27508575,27508575,27508510,27508461
27508592,27508575,27508526,27508510
27540590,27508592,27526942,27508526
27540639,27540590,27540475,27526942
27540655,27540639,27540491,27540475
27540672,27540655,27540508,27540491
27540672,27540672,27540524,27540508
27540672,27540672,27540540,27540524
27540672,27540672,27540557,27540540
27540803,27540672,27540590,27540557
27576569,27540803,27558874,27540590
27576602,27576569,27576454,27558874
27576602,27576602,27576487,27576454
27576602,27576602,27576503,27576487
27576618,27576602,27576520,27576503
27576667,27576618,27576520,27576520
27576667,27576667,27576536,27576520
27576667,27576667,27576552,27576536
27608878,27576667,27596475,27576552
27608927,27608878,27608583,27596475
27609042,27608927,27608665,27608583
27609075,27609042,27608698,27608665
27609091,27609075,27608763,27608698
27609189,27609091,27608829,27608763
27609255,27609189,27608878,27608829
27609320,27609255,27608944,27608878
27640516,27609320,27632258,27608944
27640548,27640516,27640401,27632258
27640548,27640548,27640417,27640401
27640548,27640548,27640434,27640417
27640565,27640548,27640450,27640434
27640565,27640565,27640466,27640450
27640630,27640565,27640466,27640466
27640647,27640630,27640483,27640466
27672579,27640647,27658718,27640483
27672595,27672579,27672448,27658718
27672595,27672595,27672464,27672448
27672661,27672595,27672481,27672464
27672677,27672661,27672497,27672481
27672677,27672677,27672514,27672497
27672677,27672677,27672514,27672514
27672743,27672677,27672546,27672514
27708509,27672743,27693616,27672546
27708542,27708509,27708411,27693616
27708558,27708542,27708444,27708411
27708640,27708558,27708444,27708444
27708640,27708640,27708460,27708444
27708640,27708640,27708476,27708460
27708722,27708640,27708509,27708476
27708722,27708722,27708526,27708509
27740573,27708722,27722812,27708526
27740605,27740573,27740491,27722812
27740622,27740605,27740507,27740491
27740638,27740622,27740524,27740507
27740720,27740638,27740524,27740524
27740737,27740720,27740540,27740524
27740737,27740737,27740573,27740540
27740818,27740737,27740589,27740573
27772472,27740818,27758579,27740589
27772505,27772472,27772407,27758579
27772538,27772505,27772440,27772407
27772554,27772538,27772472,27772440
27772603,27772554,27772489,27772472
27772603,27772603,27772521,27772489
27772653,27772603,27772554,27772521
27772653,27772653,27772571,27772554
27808779,27772653,27794542,27772571
27808845,27808779,27808517,27794542
27808976,27808845,27808583,27808517
27809025,27808976,27808632,27808583
27809107,27809025,27808681,27808632
27809172,27809107,27808747,27808681
27809238,27809172,27808812,27808747
27809304,27809238,27808894,27808812
27840613,27809304,27832798,27808894
27840646,27840613,27840515,27832798
27840679,27840646,27840531,27840515
27840679,27840679,27840531,27840531
27840695,27840679,27840548,27840531
27840744,27840695,27840564,27840548
27840761,27840744,27840564,27840564
27840777,27840761,27840581,27840564
27872579,27840777,27855982,27840581
27872595,27872579,27872431,27855982
27872611,27872595,27872464,27872431
27872611,27872611,27872480,27872464
27872611,27872611,27872513,27872480
27872628,27872611,27872546,27872513
27872628,27872628,27872562,27872546
27872693,27872628,27872579,27872562
27904708,27872693,27894435,27872579
27904757,27904708,27904478,27894435
27904757,27904757,27904544,27904478
27904773,27904757,27904577,27904544
27904773,27904773,27904658,27904577
27904790,27904773,27904724,27904658
27904790,27904790,27904757,27904724
27904822,27904790,27904773,27904757
27940703,27904822,27922386,27904773
27940752,27940703,27940572,27922386
27940802,27940752,27940621,27940572
27940818,27940802,27940638,27940621
27940834,27940818,27940670,27940638
27940834,27940834,27940687,27940670
27940900,27940834,27940703,27940687
27940916,27940900,27940736,27940703
27972505,27940916,27954351,27940736
27972537,27972505,27972390,27954351
27972537,27972537,27972406,27972390
27972554,27972537,27972423,27972406
27972554,27972554,27972439,27972423
27972554,27972554,27972455,27972439
27972554,27972554,27972472,27972455
27972570,27972554,27972488,27972472
28004784,27972570,27995147,27972488
28004849,28004784,28004521,27995147
28004866,28004849,28004587,28004521
28004964,28004866,28004620,28004587
28005029,28004964,28004653,28004620
28005095,28005029,28004702,28004653
28005160,28005095,28004734,28004702
28005210,28005160,28004767,28004734
28040550,28005210,28031752,28004767
28040583,28040550,28040452,28031752
28040599,28040583,28040484,28040452
28040615,28040599,28040501,28040484
28040648,28040615,28040534,28040501
28040665,28040648,28040550,28040534
28040681,28040665,28040566,28040550
28040697,28040681,28040599,28040566
28072630,28040697,28054575,28040599
28072646,28072630,28072531,28054575
28072646,28072646,28072548,28072531
28072646,28072646,28072564,28072548
28072679,28072646,28072597,28072564
28072695,28072679,28072613,28072597
28072712,28072695,28072630,28072613
28072712,28072712,28072646,28072630
28104513,28072712,28086818,28072646
28104529,28104513,28104415,28086818
28104562,28104529,28104431,28104415
28104644,28104562,28104464,28104431
28104660,28104644,28104480,28104464
28104660,28104660,28104497,28104480
28104660,28104660,28104513,28104497
28104677,28104660,28104546,28104513
28136495,28104677,28122191,28104546
28136527,28136495,28136396,28122191
28136544,28136527,28136429,28136396
28136626,28136544,28136462,28136429
28136642,28136626,28136478,28136462
28136642,28136642,28136495,28136478
28136658,28136642,28136511,28136495
28136658,28136658,28136527,28136511
28172523,28136658,28154468,28136527
28172556,28172523,28172408,28154468
28172556,28172556,28172441,28172408
28172638,28172556,28172457,28172441
28172654,28172638,28172474,28172457
28172654,28172654,28172507,28172474
28172654,28172654,28172523,28172507
28172654,28172654,28172539,28172523
28204537,28172654,28186875,28172539
28204554,28204537,28204406,28186875
28204554,28204554,28204439,28204406
28204554,28204554,28204455,28204439
28204570,28204554,28204472,28204455
28204570,28204570,28204488,28204472
28204587,28204570,28204521,28204488
28204636,28204587,28204537,28204521
28236797,28204636,28227442,28204537
28236879,28236797,28236503,28227442
28236896,28236879,28236584,28236503
28236912,28236896,28236634,28236584
28236961,28236912,28236666,28236634
28236978,28236961,28236699,28236666
28237076,28236978,28236748,28236699
28237109,28237076,28236814,28236748
28272859,28237109,28264421,28236814
28272924,28272859,28272629,28264421
28272990,28272924,28272711,28272629
28273022,28272990,28272744,28272711
28273186,28273022,28272777,28272744
28273219,28273186,28272826,28272777
28273383,28273219,28272924,28272826
28273416,28273383,28273006,28272924
28304578,28273416,28286474,28273006
28304611,28304578,28304496,28286474
28304611,28304611,28304529,28304496
28304693,28304611,28304529,28304529
28304693,28304693,28304545,28304529
28304693,28304693,28304562,28304545
28304775,28304693,28304562,28304562
28304775,28304775,28304594,28304562
28336560,28304775,28318816,28304594
28336592,28336560,28336412,28318816
28336592,28336592,28336429,28336412
28336609,28336592,28336445,28336429
28336691,28336609,28336461,28336445
28336707,28336691,28336478,28336461
28336707,28336707,28336494,28336478
28336707,28336707,28336510,28336494
28368705,28336707,28361873,28336510
28368754,28368705,28368459,28361873
28368771,28368754,28368525,28368459
28368902,28368771,28368558,28368525
28368918,28368902,28368590,28368558
28368934,28368918,28368623,28368590
28369197,28368934,28368656,28368623
28369213,28369197,28368672,28368656
28404783,28369213,28394608,28368672
28404832,28404783,28404537,28394608
28404848,28404832,28404586,28404537
28404979,28404848,28404635,28404586
28405012,28404979,28404668,28404635
28405159,28405012,28404684,28404668
28405192,28405159,28404717,28404684
28405192,28405192,28404766,28404717
28436764,28405192,28425934,28404766
28436813,28436764,28436486,28425934
28436830,28436813,28436551,28436486
28436895,28436830,28436600,28436551
28436912,28436895,28436633,28436600
28437043,28436912,28436666,28436633
28437075,28437043,28436699,28436666
28437075,28437075,28436764,28436699
28468713,28437075,28462274,28436764
28468762,28468713,28468484,28462274
28468828,28468762,28468533,28468484
28468844,28468828,28468582,28468533
28468975,28468844,28468615,28468582
28468992,28468975,28468631,28468615
28469237,28468992,28468664,28468631
28469237,28469237,28468746,28468664
28504758,28469237,28494305,28468746
28504823,28504758,28504545,28494305
28504872,28504823,28504610,28504545
28504889,28504872,28504659,28504610
28505036,28504889,28504692,28504659
28505053,28505036,28504725,28504692
28505069,28505053,28504791,28504725
28505118,28505069,28504872,28504791
28536821,28505118,28526041,28504872
28536870,28536821,28536592,28526041
28536903,28536870,28536641,28536592
28536920,28536903,28536690,28536641
28536985,28536920,28536723,28536690
28537067,28536985,28536756,28536723
28537100,28537067,28536788,28536756
28537165,28537100,28536821,28536788
28568737,28537165,28558071,28536821
28568786,28568737,28568508,28558071
28568868,28568786,28568557,28568508
28568901,28568868,28568590,28568557
28568999,28568901,28568623,28568590
28569032,28568999,28568655,28568623
28569032,28569032,28568688,28568655
28569098,28569032,28568721,28568688
28600752,28569098,28594591,28568721
28601145,28600752,28600522,28594591
28601178,28601145,28600604,28600522
28601194,28601178,28600653,28600604
28601194,28601194,28600752,28600653
28601210,28601194,28600817,28600752
28601210,28601210,28600866,28600817
28601227,28601210,28600932,28600866
28636764,28601227,28626835,28600932
28636813,28636764,28636551,28626835
28636862,28636813,28636616,28636551
28636993,28636862,28636649,28636616
28637009,28636993,28636682,28636649
28637075,28637009,28636715,28636682
28637124,28637075,28636764,28636715
28637190,28637124,28636829,28636764
28668712,28637190,28657801,28636829
28668778,28668712,28668516,28657801
28668778,28668778,28668565,28668516
28668925,28668778,28668614,28668565
28668958,28668925,28668647,28668614
28669007,28668958,28668680,28668647
28669024,28669007,28668712,28668680
28669155,28669024,28668745,28668712
28700678,28669155,28694550,28668745
28700727,28700678,28700448,28694550
28700776,28700727,28700514,28700448
28700841,28700776,28700547,28700514
28700907,28700841,28700579,28700547
28700973,28700907,28700612,28700579
28701038,28700973,28700645,28700612
28701087,28701038,28700678,28700645
