RecvTime,oldRecvTime,SendTime,oldSendTime
10656900,10656801,10656539,10656523
10656916,10656900,10656572,10656539
10688603,10656916,10676118,10656572
10688635,10688603,10688308,10676118
10688635,10688635,10688340,10688308
10688652,10688635,10688357,10688340
10688701,10688652,10688406,10688357
10688750,10688701,10688455,10688406
10688766,10688750,10688504,10688455
10688816,10688766,10688537,10688504
10720617,10688816,10714997,10688537
10720650,10720617,10720355,10714997
10720748,10720650,10720388,10720355
10720781,10720748,10720404,10720388
10720814,10720781,10720420,10720404
10720961,10720814,10720470,10720420
10720977,10720961,10720502,10720470
10720977,10720977,10720519,10720502
10756678,10720977,10742686,10720519
10756711,10756678,10756400,10742686
10756711,10756711,10756432,10756400
10756727,10756711,10756449,10756432
10756760,10756727,10756498,10756449
10756776,10756760,10756514,10756498
10756809,10756776,10756547,10756514
10756842,10756809,10756580,10756547
10788676,10756842,10777469,10756580
10788709,10788676,10788348,10777469
10788774,10788709,10788398,10788348
10788824,10788774,10788463,10788398
10788889,10788824,10788512,10788463
10788955,10788889,10788561,10788512
10788955,10788955,10788611,10788561
10788987,10788955,10788676,10788611
10820641,10788987,10808271,10788676
10820674,10820641,10820297,10808271
10820756,10820674,10820363,10820297
10821035,10820756,10820428,10820363
10821067,10821035,10820477,10820428
10821084,10821067,10820527,10820477
10821116,10821084,10820592,10820527
10821166,10821116,10820641,10820592
10856719,10821166,10844464,10820641
10856768,10856719,10856391,10844464
10856834,10856768,10856440,10856391
10856965,10856834,10856489,10856440
10856981,10856965,10856522,10856489
10857030,10856981,10856555,10856522
10857079,10857030,10856588,10856555
10857128,10857079,10856604,10856588
10888684,10857128,10876314,10856604
10888717,10888684,10888356,10876314
10888733,10888717,10888406,10888356
10888848,10888733,10888455,10888406
10888881,10888848,10888487,10888455
10888881,10888881,10888520,10888487
10889012,10888881,10888537,10888520
10889028,10889012,10888569,10888537
10920748,10889028,10908754,10888569
10920829,10920748,10920387,10908754
10920846,10920829,10920420,10920387
10920928,10920846,10920485,10920420
10920944,10920928,10920502,10920485
10920977,10920944,10920567,10920502
10921026,10920977,10920649,10920567
10921026,10921026,10920698,10920649
10952729,10921026,10945029,10920698
10952762,10952729,10952352,10945029
10952778,10952762,10952401,10952352
10952778,10952778,10952418,10952401
10952778,10952778,10952467,10952418
10952909,10952778,10952500,10952467
10952909,10952909,10952532,10952500
10952926,10952909,10952565,10952532
10988741,10952926,10976977,10952565
10988774,10988741,10988381,10976977
10988823,10988774,10988495,10988381
10988839,10988823,10988545,10988495
10988839,10988839,10988594,10988545
10988905,10988839,10988659,10988594
10989020,10988905,10988708,10988659
10989020,10989020,10988774,10988708
11020774,10989020,11009322,10988774
11020840,11020774,11020398,11009322
11020856,11020840,11020447,11020398
11020873,11020856,11020512,11020447
11020955,11020873,11020561,11020512
11021004,11020955,11020611,11020561
11021053,11021004,11020660,11020611
11021102,11021053,11020709,11020660
11052658,11021102,11047038,11020709
11052723,11052658,11052379,11047038
11052756,11052723,11052412,11052379
11052822,11052756,11052445,11052412
11052887,11052822,11052510,11052445
11052920,11052887,11052543,11052510
11052969,11052920,11052576,11052543
11053018,11052969,11052592,11052576
11088801,11053018,11076185,11052592
11088850,11088801,11088424,11076185
11088850,11088850,11088522,11088424
11088948,11088850,11088555,11088522
11088981,11088948,11088588,11088555
11088981,11088981,11088621,11088588
11089096,11088981,11088637,11088621
11089112,11089096,11088670,11088637
11120733,11089112,11108576,11088670
11120815,11120733,11120389,11108576
11120848,11120815,11120438,11120389
11120963,11120848,11120487,11120438
11120979,11120963,11120520,11120487
11120995,11120979,11120569,11120520
11121077,11120995,11120586,11120569
11121094,11121077,11120619,11120586
11152715,11121094,11140247,11120619
11152748,11152715,11152403,11140247
11152846,11152748,11152436,11152403
11152993,11152846,11152502,11152436
11153010,11152993,11152518,11152502
11153124,11153010,11152567,11152518
11153157,11153124,11152584,11152567
11153157,11153157,11152633,11152584
11184664,11153157,11177160,11152633
11184696,11184664,11184336,11177160
11184696,11184696,11184434,11184336
11184795,11184696,11184500,11184434
11184942,11184795,11184532,11184500
11184975,11184942,11184549,11184532
11184991,11184975,11184582,11184549
11185073,11184991,11184680,11184582
11220774,11185073,11210157,11184680
11220807,11220774,11220446,11210157
11220856,11220807,11220495,11220446
11220971,11220856,11220545,11220495
11220987,11220971,11220577,11220545
11220987,11220987,11220610,11220577
11221069,11220987,11220643,11220610
11221085,11221069,11220676,11220643
11252772,11221085,11241090,11220676
11252821,11252772,11252395,11241090
11252821,11252821,11252444,11252395
11253018,11252821,11252493,11252444
11253034,11253018,11252526,11252493
11253149,11253034,11252559,11252526
11253165,11253149,11252592,11252559
11253181,11253165,11252608,11252592
11284737,11253181,11273055,11252608
11284770,11284737,11284393,11273055
11284868,11284770,11284426,11284393
11284884,11284868,11284491,11284426
11284901,11284884,11284508,11284491
11285032,11284901,11284557,11284508
11285048,11285032,11284590,11284557
11285147,11285048,11284606,11284590
11320684,11285147,11309035,11284606
11320733,11320684,11320372,11309035
11320831,11320733,11320421,11320372
11320847,11320831,11320487,11320421
11320880,11320847,11320503,11320487
11320978,11320880,11320552,11320503
11321028,11320978,11320569,11320552
11321044,11321028,11320667,11320569
11352681,11321044,11339787,11320667
11352714,11352681,11352337,11339787
11352731,11352714,11352387,11352337
11352796,11352731,11352436,11352387
11352813,11352796,11352468,11352436
11352927,11352813,11352518,11352468
11352944,11352927,11352534,11352518
11352944,11352944,11352567,11352534
11384712,11352944,11372228,11352567
11384745,11384712,11384352,11372228
11384761,11384745,11384401,11384352
11384843,11384761,11384466,11384401
11384860,11384843,11384483,11384466
11384860,11384860,11384532,11384483
11385040,11384860,11384548,11384532
11385056,11385040,11384581,11384548
11416759,11385056,11409321,11384581
11416792,11416759,11416399,11409321
11416792,11416792,11416448,11416399
11416808,11416792,11416497,11416448
11416808,11416808,11416530,11416497
11416907,11416808,11416563,11416530
11416923,11416907,11416595,11416563
11417021,11416923,11416612,11416595
11452755,11417021,11440287,11416612
11452788,11452755,11452411,11440287
11452804,11452788,11452444,11452411
11452804,11452804,11452493,11452444
11452902,11452804,11452526,11452493
11452919,11452902,11452591,11452526
11452935,11452919,11452673,11452591
11452935,11452935,11452706,11452673
11484720,11452935,11474251,11452706
11484769,11484720,11484392,11474251
11484802,11484769,11484442,11484392
11484802,11484802,11484491,11484442
11484835,11484802,11484524,11484491
11484917,11484835,11484556,11484524
11484950,11484917,11484589,11484556
11484950,11484950,11484605,11484589
11516685,11484950,11505069,11484605
11516751,11516685,11516374,11505069
11516882,11516751,11516407,11516374
11516898,11516882,11516489,11516407
11516915,11516898,11516571,11516489
11516947,11516915,11516603,11516571
11516997,11516947,11516620,11516603
11517062,11516997,11516718,11516620
11552697,11517062,11540311,11516718
11552730,11552697,11552370,11540311
11552763,11552730,11552419,11552370
11552828,11552763,11552484,11552419
11552861,11552828,11552501,11552484
11552894,11552861,11552550,11552501
11552943,11552894,11552566,11552550
11552976,11552943,11552599,11552566
11584728,11552976,11572309,11552599
11584761,11584728,11584384,11572309
11584777,11584761,11584433,11584384
11584810,11584777,11584482,11584433
11584826,11584810,11584515,11584482
11584876,11584826,11584531,11584515
11584908,11584876,11584564,11584531
11584957,11584908,11584597,11584564
11616677,11584957,11605569,11584597
11616710,11616677,11616366,11605569
11616726,11616710,11616415,11616366
11616742,11616726,11616480,11616415
11616742,11616742,11616513,11616480
11616890,11616742,11616529,11616513
11616923,11616890,11616546,11616529
11616923,11616923,11616579,11616546
11648658,11616923,11640647,11616579
11648708,11648658,11648347,11640647
11648708,11648708,11648396,11648347
11648724,11648708,11648445,11648396
11648724,11648724,11648478,11648445
11648822,11648724,11648511,11648478
11648839,11648822,11648544,11648511
11648888,11648839,11648560,11648544
11684720,11648888,11672940,11648560
11684769,11684720,11684392,11672940
11684785,11684769,11684441,11684392
11684785,11684785,11684490,11684441
11684851,11684785,11684523,11684490
11684883,11684851,11684556,11684523
11684900,11684883,11684589,11684556
11684949,11684900,11684605,11684589
11716685,11684949,11706232,11684605
11716734,11716685,11716357,11706232
11716750,11716734,11716406,11716357
11716750,11716750,11716472,11716406
11716800,11716750,11716488,11716472
11716849,11716800,11716537,11716488
11716914,11716849,11716554,11716537
11716963,11716914,11716587,11716554
11748765,11716963,11737165,11716587
11748863,11748765,11748421,11737165
11748912,11748863,11748503,11748421
11748994,11748912,11748535,11748503
11749010,11748994,11748568,11748535
11749043,11749010,11748601,11748568
11749076,11749043,11748617,11748601
11749109,11749076,11748650,11748617
11780632,11749109,11773832,11748650
11780664,11780632,11780304,11773832
11780681,11780664,11780402,11780304
11780730,11780681,11780484,11780402
11780795,11780730,11780517,11780484
11780926,11780795,11780582,11780517
11780959,11780926,11780632,11780582
11780959,11780959,11780681,11780632
11816709,11780959,11804864,11780681
11816742,11816709,11816381,11804864
11816889,11816742,11816496,11816381
11816922,11816889,11816562,11816496
11816939,11816922,11816611,11816562
11817053,11816939,11816660,11816611
11817086,11817053,11816726,11816660
11817184,11817086,11816775,11816726
11848609,11817184,11836239,11816775
11848658,11848609,11848297,11836239
11848674,11848658,11848347,11848297
11848740,11848674,11848412,11848347
11848887,11848740,11848445,11848412
11848904,11848887,11848478,11848445
11848920,11848904,11848510,11848478
11848920,11848920,11848592,11848510
11880738,11848920,11873250,11848592
11880771,11880738,11880377,11873250
11880787,11880771,11880427,11880377
11880787,11880787,11880476,11880427
11880803,11880787,11880508,11880476
11880836,11880803,11880541,11880508
11881098,11880836,11880558,11880541
11881115,11881098,11880590,11880558
11916733,11881115,11904839,11880590
11916783,11916733,11916389,11904839
11916783,11916783,11916439,11916389
11916815,11916783,11916520,11916439
11916881,11916815,11916586,11916520
11916930,11916881,11916635,11916586
11916979,11916930,11916684,11916635
11916979,11916979,11916750,11916684
11948813,11916979,11937246,11916750
11948846,11948813,11948453,11937246
11948862,11948846,11948502,11948453
11948862,11948862,11948551,11948502
11948977,11948862,11948568,11948551
11949059,11948977,11948600,11948568
11949075,11949059,11948633,11948600
11949108,11949075,11948666,11948633
11980713,11949108,11969916,11948666
11980762,11980713,11980369,11969916
11980762,11980762,11980418,11980369
11980779,11980762,11980484,11980418
11980795,11980779,11980533,11980484
11980795,11980795,11980549,11980533
11980828,11980795,11980566,11980549
11980877,11980828,11980631,11980566
12012664,11980877,12006111,11980631
12012697,12012664,12012337,12006111
12012763,12012697,12012369,12012337
12012812,12012763,12012435,12012369
12012894,12012812,12012451,12012435
12012943,12012894,12012500,12012451
12012992,12012943,12012517,12012500
12013041,12012992,12012550,12012517
12048742,12013041,12042385,12012550
12048775,12048742,12048398,12042385
12048857,12048775,12048447,12048398
12048889,12048857,12048496,12048447
12048971,12048889,12048529,12048496
12048988,12048971,12048578,12048529
12049037,12048988,12048594,12048578
12049184,12049037,12048611,12048594
12080674,12049184,12070778,12048611
12080707,12080674,12080363,12070778
12080723,12080707,12080396,12080363
12080822,12080723,12080461,12080396
12081051,12080822,12080478,12080461
12081084,12081051,12080510,12080478
12081084,12081084,12080543,12080510
12081133,12081084,12080576,12080543
12112672,12081133,12106135,12080576
12112705,12112672,12112345,12106135
12112803,12112705,12112394,12112345
12112836,12112803,12112459,12112394
12112934,12112836,12112541,12112459
12112967,12112934,12112574,12112541
12112967,12112967,12112640,12112574
12112967,12112967,12112689,12112640
12148783,12112967,12137232,12112689
12148815,12148783,12148389,12137232
12148815,12148815,12148422,12148389
12148832,12148815,12148488,12148422
12148946,12148832,12148504,12148488
12148963,12148946,12148553,12148504
12149012,12148963,12148570,12148553
12149127,12149012,12148602,12148570
12180699,12149127,12169639,12148602
12180731,12180699,12180404,12169639
12180764,12180731,12180436,12180404
12181010,12180764,12180502,12180436
12181043,12181010,12180535,12180502
12181043,12181043,12180568,12180535
12181043,12181043,12180584,12180568
12181059,12181043,12180617,12180584
12212680,12181059,12202063,12180617
12212729,12212680,12212353,12202063
12212779,12212729,12212402,12212353
12212795,12212779,12212467,12212402
12212795,12212795,12212484,12212467
12212811,12212795,12212533,12212484
12212910,12212811,12212549,12212533
12212926,12212910,12212582,12212549
12244744,12212926,12237158,12212582
12244776,12244744,12244383,12237158
12244891,12244776,12244432,12244383
12244908,12244891,12244514,12244432
12245039,12244908,12244563,12244514
12245071,12245039,12244580,12244563
12245071,12245071,12244613,12244580
12245071,12245071,12244629,12244613
12280739,12245071,12270499,12244629
12280772,12280739,12280412,12270499
12280788,12280772,12280444,12280412
12280788,12280788,12280510,12280444
12280920,12280788,12280543,12280510
12280936,12280920,12280576,12280543
12280952,12280936,12280608,12280576
12280952,12280952,12280641,12280608
12312655,12280952,12301547,12280641
12312705,12312655,12312344,12301547
12312754,12312705,12312393,12312344
12312885,12312754,12312442,12312393
12312901,12312885,12312475,12312442
12312918,12312901,12312508,12312475
12312918,12312918,12312541,12312508
12313081,12312918,12312557,12312541
12344686,12313081,12339034,12312557
12344719,12344686,12344375,12339034
12344735,12344719,12344424,12344375
12344752,12344735,12344506,12344424
12344899,12344752,12344539,12344506
12344915,12344899,12344571,12344539
12344915,12344915,12344588,12344571
12344932,12344915,12344621,12344588
12380698,12344932,12372129,12344621
12380747,12380698,12380370,12372129
12380747,12380747,12380420,12380370
12380764,12380747,12380485,12380420
12380780,12380764,12380502,12380485
12380960,12380780,12380551,12380502
12380977,12380960,12380567,12380551
12380977,12380977,12380600,12380567
12412762,12380977,12400605,12380600
12412811,12412762,12412385,12400605
12412811,12412811,12412516,12412385
12412827,12412811,12412532,12412516
12412925,12412827,12412565,12412532
12412942,12412925,12412598,12412565
12412958,12412942,12412631,12412598
12413089,12412958,12412696,12412631
12444743,12413089,12432422,12412696
12444792,12444743,12444366,12432422
12444809,12444792,12444399,12444366
12444809,12444809,12444497,12444399
12444891,12444809,12444530,12444497
12444956,12444891,12444547,12444530
12445005,12444956,12444563,12444547
12445054,12445005,12444596,12444563
12476725,12445054,12468615,12444596
12476774,12476725,12476364,12468615
12476774,12476774,12476413,12476364
12476905,12476774,12476479,12476413
12476921,12476905,12476512,12476479
12476938,12476921,12476528,12476512
12477036,12476938,12476561,12476528
12477052,12477036,12476594,12476561
12512753,12477052,12504725,12476594
12512786,12512753,12512393,12504725
12512802,12512786,12512425,12512393
12512884,12512802,12512491,12512425
12512983,12512884,12512507,12512491
12512999,12512983,12512540,12512507
12513015,12512999,12512573,12512540
12513114,12513015,12512589,12512573
12544653,12513114,12533364,12512589
12544702,12544653,12544309,12533364
12544702,12544702,12544342,12544309
12544800,12544702,12544407,12544342
12544817,12544800,12544423,12544407
12544866,12544817,12544473,12544423
12544899,12544866,12544505,12544473
12545046,12544899,12544522,12544505
12576684,12545046,12569655,12544522
12576733,12576684,12576339,12569655
12576798,12576733,12576389,12576339
12576815,12576798,12576454,12576389
12576929,12576815,12576520,12576454
12576929,12576929,12576569,12576520
12576946,12576929,12576618,12576569
12576962,12576946,12576684,12576618
12612745,12576962,12602324,12576684
12612777,12612745,12612450,12602324
12612827,12612777,12612581,12612450
12613105,12612827,12612777,12612581
12613449,12613105,12612843,12612777
12613466,12613449,12612876,12612843
12613548,12613466,12612892,12612876
12613646,12613548,12612909,12612892
12644710,12613646,12633716,12612909
12644743,12644710,12644382,12633716
12644939,12644743,12644497,12644382
12644972,12644939,12644644,12644497
12645038,12644972,12644759,12644644
12645120,12645038,12644825,12644759
12645152,12645120,12644857,12644825
12645201,12645152,12644890,12644857
12676675,12645201,12666353,12644890
12676741,12676675,12676331,12666353
12676790,12676741,12676364,12676331
12676872,12676790,12676429,12676364
12676970,12676872,12676446,12676429
12676986,12676970,12676478,12676446
12677101,12676986,12676511,12676478
12677134,12677101,12676544,12676511
12708624,12677134,12702611,12676544
12708673,12708624,12708329,12702611
12708755,12708673,12708378,12708329
12708771,12708755,12708427,12708378
12708919,12708771,12708460,12708427
12708952,12708919,12708493,12708460
12708952,12708952,12708526,12708493
12709066,12708952,12708542,12708526
12744734,12709066,12735232,12708542
12744783,12744734,12744390,12735232
12744783,12744783,12744488,12744390
12744882,12744783,12744521,12744488
12744898,12744882,12744554,12744521
12744898,12744898,12744570,12744554
12744898,12744898,12744603,12744570
12744914,12744898,12744636,12744603
12776650,12744914,12765624,12744636
12776699,12776650,12776323,12765624
12776716,12776699,12776372,12776323
12776716,12776716,12776437,12776372
12776765,12776716,12776486,12776437
12776798,12776765,12776503,12776486
12776814,12776798,12776552,12776503
12776847,12776814,12776568,12776552
12808648,12776847,12802373,12776568
12808697,12808648,12808337,12802373
12808747,12808697,12808386,12808337
12808812,12808747,12808452,12808386
12808910,12808812,12808501,12808452
12808910,12808910,12808550,12808501
12808927,12808910,12808599,12808550
12809074,12808927,12808648,12808599
