RecvTime,oldRecvTime,SendTime,oldSendTime
37492683,37492666,37492355,37492355
37492765,37492683,37492371,37492355
37524550,37492765,37507232,37492371
37524582,37524550,37524337,37507232
37524648,37524582,37524353,37524337
37524664,37524648,37524369,37524353
37524664,37524664,37524369,37524369
37524746,37524664,37524386,37524369
37524746,37524746,37524386,37524386
37524779,37524746,37524402,37524386
37556515,37524779,37542605,37524402
37556580,37556515,37556302,37542605
37556597,37556580,37556318,37556302
37556597,37556597,37556318,37556318
37556679,37556597,37556335,37556318
37556695,37556679,37556335,37556335
37556711,37556695,37556351,37556335
37556711,37556711,37556351,37556351
37592543,37556711,37574980,37556351
37592576,37592543,37592314,37574980
37592625,37592576,37592330,37592314
37592642,37592625,37592347,37592330
37592642,37592642,37592347,37592347
37592723,37592642,37592347,37592347
37592756,37592723,37592363,37592347
37592756,37592756,37592363,37592363
37624525,37592756,37607289,37592363
37624558,37624525,37624312,37607289
37624558,37624558,37624328,37624312
37624558,37624558,37624345,37624328
37624607,37624558,37624345,37624345
37624623,37624607,37624361,37624345
37624623,37624623,37624361,37624361
37624623,37624623,37624377,37624361
37656572,37624623,37640270,37624377
37656621,37656572,37656293,37640270
37656621,37656621,37656326,37656293
37656670,37656621,37656343,37656326
37656687,37656670,37656359,37656343
37656752,37656687,37656392,37656359
37656769,37656752,37656408,37656392
37656769,37656769,37656424,37656408
37688783,37656769,37684032,37656424
37688832,37688783,37688406,37684032
37688947,37688832,37688455,37688406
37688963,37688947,37688537,37688455
37688979,37688963,37688586,37688537
37689127,37688979,37688603,37688586
37689143,37689127,37688652,37688603
37689389,37689143,37688685,37688652
37724811,37689389,37715882,37688685
37724844,37724811,37724385,37715882
37724926,37724844,37724484,37724385
37724942,37724926,37724566,37724484
37725123,37724942,37724631,37724566
37725155,37725123,37724697,37724631
37725155,37725155,37724795,37724697
37725270,37725155,37724893,37724795
37756514,37725270,37748453,37724893
37756547,37756514,37756285,37748453
37756563,37756547,37756301,37756285
37756563,37756563,37756301,37756301
37756563,37756563,37756318,37756301
37756563,37756563,37756318,37756318
37756645,37756563,37756318,37756318
37756645,37756645,37756334,37756318
37788512,37756645,37775356,37756334
37788545,37788512,37788283,37775356
37788545,37788545,37788299,37788283
37788545,37788545,37788316,37788299
37788545,37788545,37788316,37788316
37788561,37788545,37788332,37788316
37788578,37788561,37788332,37788332
37788578,37788578,37788348,37788332
37824508,37788578,37806813,37788348
37824541,37824508,37824311,37806813
37824541,37824541,37824344,37824311
37824541,37824541,37824344,37824344
37824623,37824541,37824360,37824344
37824623,37824623,37824360,37824360
37824623,37824623,37824377,37824360
37824623,37824623,37824410,37824377
37856539,37824623,37838844,37824410
37856555,37856539,37856309,37838844
37856555,37856555,37856326,37856309
37856571,37856555,37856326,37856326
37856588,37856571,37856342,37856326
37856588,37856588,37856342,37856342
37856653,37856588,37856342,37856342
37856670,37856653,37856358,37856342
37888504,37856670,37871301,37856358
37888537,37888504,37888291,37871301
37888537,37888537,37888307,37888291
37888537,37888537,37888324,37888307
37888537,37888537,37888324,37888324
37888553,37888537,37888324,37888324
37888619,37888553,37888340,37888324
37888619,37888619,37888340,37888340
37920502,37888619,37907460,37888340
37920535,37920502,37920272,37907460
37920535,37920535,37920289,37920272
37920535,37920535,37920289,37920289
37920535,37920535,37920305,37920289
37920535,37920535,37920322,37920305
37920551,37920535,37920322,37920322
37920567,37920551,37920338,37920322
37956596,37920567,37939261,37920338
37956628,37956596,37956350,37939261
37956628,37956628,37956366,37956350
37956628,37956628,37956383,37956366
37956628,37956628,37956399,37956383
37956645,37956628,37956399,37956399
37956645,37956645,37956416,37956399
37956727,37956645,37956416,37956416
37988610,37956727,37972947,37956416
37988643,37988610,37988332,37972947
37988643,37988643,37988364,37988332
37988758,37988643,37988397,37988364
37988774,37988758,37988430,37988397
37988774,37988774,37988446,37988430
37988774,37988774,37988479,37988446
37988790,37988774,37988512,37988479
38020824,37988790,38018071,37988512
38020856,38020824,38020414,38018071
38020873,38020856,38020463,38020414
38020873,38020873,38020545,38020463
38020987,38020873,38020594,38020545
38021020,38020987,38020627,38020594
38021151,38021020,38020660,38020627
38021184,38021151,38020791,38020660
38056836,38021184,38049496,38020791
38056885,38056836,38056459,38049496
38056885,38056885,38056508,38056459
38056901,38056885,38056606,38056508
38057032,38056901,38056639,38056606
38057196,38057032,38056672,38056639
38057212,38057196,38056770,38056672
38057229,38057212,38056852,38056770
38088604,38057229,38071335,38056852
38088621,38088604,38088358,38071335
38088621,38088621,38088375,38088358
38088621,38088621,38088391,38088375
38088621,38088621,38088391,38088391
38088621,38088621,38088408,38088391
38088621,38088621,38088408,38088408
38088637,38088621,38088424,38088408
38120504,38088637,38103661,38088424
38120520,38120504,38120291,38103661
38120537,38120520,38120324,38120291
38120537,38120537,38120324,38120324
38120537,38120537,38120340,38120324
38120602,38120537,38120340,38120340
38120619,38120602,38120356,38120340
38120619,38120619,38120356,38120356
38152518,38120619,38138575,38120356
38152535,38152518,38152289,38138575
38152535,38152535,38152305,38152289
38152535,38152535,38152305,38152305
38152551,38152535,38152322,38152305
38152616,38152551,38152322,38152322
38152616,38152616,38152322,38152322
38152633,38152616,38152338,38152322
38188563,38152633,38170917,38152338
38188579,38188563,38188334,38170917
38188579,38188579,38188350,38188334
38188596,38188579,38188350,38188350
38188596,38188596,38188366,38188350
38188678,38188596,38188366,38188366
38188678,38188678,38188366,38188366
38188678,38188678,38188383,38188366
38220512,38188678,38203587,38188383
38220528,38220512,38220282,38203587
38220528,38220528,38220299,38220282
38220528,38220528,38220332,38220299
38220545,38220528,38220332,38220332
38220545,38220545,38220348,38220332
38220561,38220545,38220348,38220348
38220626,38220561,38220364,38220348
38252592,38220626,38240353,38220364
38252608,38252592,38252313,38240353
38252624,38252608,38252346,38252313
38252624,38252624,38252362,38252346
38252706,38252624,38252379,38252362
38252706,38252706,38252379,38252379
38252723,38252706,38252411,38252379
38252723,38252723,38252428,38252411
38288604,38252723,38271024,38252428
38288620,38288604,38288358,38271024
38288620,38288620,38288374,38288358
38288620,38288620,38288391,38288374
38288620,38288620,38288407,38288391
38288636,38288620,38288407,38288407
38288636,38288636,38288423,38288407
38288702,38288636,38288423,38288423
38320520,38288702,38305561,38288423
38320569,38320520,38320290,38305561
38320569,38320569,38320307,38320290
38320569,38320569,38320323,38320307
38320569,38320569,38320323,38320323
38320651,38320569,38320323,38320323
38320651,38320651,38320339,38320323
38320651,38320651,38320339,38320339
38352550,38320651,38335052,38320339
38352567,38352550,38352337,38335052
38352583,38352567,38352354,38352337
38352583,38352583,38352354,38352354
38352583,38352583,38352370,38352354
38352681,38352583,38352370,38352370
38352681,38352681,38352387,38352370
38352681,38352681,38352387,38352387
38384565,38352681,38371032,38352387
38384581,38384565,38384319,38371032
38384581,38384581,38384335,38384319
38384581,38384581,38384352,38384335
38384663,38384581,38384352,38384352
38384679,38384663,38384368,38384352
38384679,38384679,38384385,38384368
38384679,38384679,38384385,38384385
38420577,38384679,38402685,38384385
38420593,38420577,38420331,38402685
38420593,38420593,38420347,38420331
38420610,38420593,38420364,38420347
38420626,38420610,38420364,38420364
38420626,38420626,38420364,38420364
38420708,38420626,38420380,38420364
38420708,38420708,38420380,38420380
38452509,38420708,38434978,38420380
38452542,38452509,38452280,38434978
38452558,38452542,38452296,38452280
38452657,38452558,38452296,38452296
38452657,38452657,38452313,38452296
38452657,38452657,38452313,38452313
38452673,38452657,38452329,38452313
38452673,38452673,38452329,38452329
38484540,38452673,38470712,38452329
38484556,38484540,38484294,38470712
38484556,38484556,38484311,38484294
38484573,38484556,38484327,38484311
38484573,38484573,38484327,38484327
38484573,38484573,38484343,38484327
38484573,38484573,38484343,38484343
38484573,38484573,38484360,38484343
38520568,38484573,38506445,38484360
38520585,38520568,38520323,38506445
38520699,38520585,38520339,38520323
38520699,38520699,38520355,38520339
38520699,38520699,38520355,38520355
38520699,38520699,38520355,38520355
38520699,38520699,38520372,38520355
38520716,38520699,38520372,38520372
38552599,38520716,38534659,38520372
38552615,38552599,38552370,38534659
38552615,38552615,38552386,38552370
38552681,38552615,38552402,38552386
38552681,38552681,38552402,38552402
38552681,38552681,38552419,38552402
38552681,38552681,38552419,38552419
38552714,38552681,38552435,38552419
38584548,38552714,38567574,38552435
38584564,38584548,38584302,38567574
38584564,38584564,38584335,38584302
38584581,38584564,38584335,38584335
38584581,38584581,38584351,38584335
38584581,38584581,38584368,38584351
38584679,38584581,38584400,38584368
38584695,38584679,38584417,38584400
38616497,38584695,38602701,38584417
38616529,38616497,38616267,38602701
38616529,38616529,38616284,38616267
38616595,38616529,38616300,38616284
38616611,38616595,38616300,38616300
38616611,38616611,38616316,38616300
38616611,38616611,38616316,38616316
38616628,38616611,38616333,38616316
38652558,38616628,38634519,38616333
38652574,38652558,38652328,38634519
38652574,38652574,38652345,38652328
38652591,38652574,38652345,38652345
38652591,38652591,38652361,38652345
38652656,38652591,38652361,38652361
38652673,38652656,38652378,38652361
38652673,38652673,38652378,38652378
38684589,38652673,38666632,38652378
38684605,38684589,38684326,38666632
38684605,38684605,38684343,38684326
38684621,38684605,38684359,38684343
38684621,38684621,38684376,38684359
38684621,38684621,38684376,38684376
38684621,38684621,38684392,38684376
38684687,38684621,38684425,38684392
38716521,38684687,38708444,38684425
38716537,38716521,38716292,38708444
38716537,38716537,38716308,38716292
38716537,38716537,38716324,38716308
38716537,38716537,38716324,38716324
38716619,38716537,38716324,38716324
38716619,38716619,38716341,38716324
38716619,38716619,38716341,38716341
38752582,38716619,38735035,38716341
38752615,38752582,38752353,38735035
38752615,38752615,38752369,38752353
38752615,38752615,38752386,38752369
38752697,38752615,38752402,38752386
38752697,38752697,38752402,38752402
38752713,38752697,38752418,38752402
38752713,38752713,38752451,38752418
38784875,38752713,38771473,38752451
38784924,38784875,38784416,38771473
38784941,38784924,38784465,38784416
38784941,38784941,38784547,38784465
38784957,38784941,38784596,38784547
38785006,38784957,38784629,38784596
38785154,38785006,38784662,38784629
38785186,38785154,38784711,38784662
38816562,38785186,38810467,38784711
38816578,38816562,38816332,38810467
38816578,38816578,38816349,38816332
38816594,38816578,38816365,38816349
38816594,38816594,38816381,38816365
38816660,38816594,38816398,38816381
38816660,38816660,38816398,38816398
38816660,38816660,38816463,38816398
38848576,38816660,38834732,38816463
38848592,38848576,38848314,38834732
38848592,38848592,38848330,38848314
38848592,38848592,38848330,38848330
38848592,38848592,38848347,38848330
38848592,38848592,38848347,38848347
38848592,38848592,38848363,38848347
38848658,38848592,38848363,38848363
38884555,38848658,38866484,38848363
38884572,38884555,38884310,38866484
38884572,38884572,38884326,38884310
38884572,38884572,38884342,38884326
38884588,38884572,38884342,38884342
38884588,38884588,38884359,38884342
38884604,38884588,38884359,38884359
38884621,38884604,38884375,38884359
38916520,38884621,38902725,38884375
38916537,38916520,38916291,38902725
38916537,38916537,38916307,38916291
38916537,38916537,38916324,38916307
38916553,38916537,38916324,38916324
38916619,38916553,38916324,38916324
38916635,38916619,38916340,38916324
38916635,38916635,38916340,38916340
38948584,38916635,38934576,38916340
38948633,38948584,38948355,38934576
38948633,38948633,38948371,38948355
38948633,38948633,38948387,38948371
38948633,38948633,38948404,38948387
38948649,38948633,38948404,38948404
38948649,38948649,38948420,38948404
38948649,38948649,38948420,38948420
38984793,38948649,38972111,38948420
38984842,38984793,38984399,38972111
38984842,38984842,38984449,38984399
38984842,38984842,38984514,38984449
38984907,38984842,38984563,38984514
38984940,38984907,38984596,38984563
38985055,38984940,38984645,38984596
38985071,38985055,38984711,38984645
39016809,38985071,39007634,38984711
39016957,39016809,39016449,39007634
39017039,39016957,39016498,39016449
39017088,39017039,39016760,39016498
39017154,39017088,39016826,39016760
39017285,39017154,39016859,39016826
39017301,39017285,39016875,39016859
39017432,39017301,39016924,39016875
39048513,39017432,39031408,39016924
39048545,39048513,39048316,39031408
39048545,39048545,39048332,39048316
39048594,39048545,39048332,39048332
39048594,39048594,39048349,39048332
39048660,39048594,39048349,39048349
39048676,39048660,39048365,39048349
39048676,39048676,39048365,39048365
39080478,39048676,39067223,39048365
39080510,39080478,39080265,39067223
39080510,39080510,39080281,39080265
39080510,39080510,39080297,39080281
39080527,39080510,39080297,39080297
39080543,39080527,39080314,39080297
39080576,39080543,39080314,39080314
39080576,39080576,39080330,39080314
39116555,39080576,39099123,39080330
39116588,39116555,39116342,39099123
39116588,39116588,39116359,39116342
39116654,39116588,39116375,39116359
39116654,39116654,39116391,39116375
39116670,39116654,39116391,39116391
39116670,39116670,39116408,39116391
39116670,39116670,39116408,39116408
39148520,39116670,39132988,39116408
39148553,39148520,39148307,39132988
39148553,39148553,39148324,39148307
39148602,39148553,39148340,39148324
39148602,39148602,39148340,39148340
39148684,39148602,39148357,39148340
39148684,39148684,39148357,39148357
39148684,39148684,39148373,39148357
39180486,39148684,39166936,39148373
39180535,39180486,39180240,39166936
39180551,39180535,39180256,39180240
39180568,39180551,39180256,39180256
39180568,39180568,39180273,39180256
39180649,39180568,39180273,39180273
39180649,39180649,39180289,39180273
39180649,39180649,39180289,39180289
39216530,39180649,39199032,39180289
39216563,39216530,39216285,39199032
39216563,39216563,39216301,39216285
39216629,39216563,39216317,39216301
39216629,39216629,39216317,39216317
39216645,39216629,39216334,39216317
39216662,39216645,39216334,39216334
39216727,39216662,39216334,39216334
39248528,39216727,39231145,39216334
39248578,39248528,39248283,39231145
39248594,39248578,39248299,39248283
39248594,39248594,39248315,39248299
39248594,39248594,39248315,39248315
39248610,39248594,39248332,39248315
39248627,39248610,39248332,39248332
39248692,39248627,39248348,39248332
39280477,39248692,39262832,39248348
39280526,39280477,39280248,39262832
39280543,39280526,39280264,39280248
39280559,39280543,39280264,39280264
39280559,39280559,39280281,39280264
39280576,39280559,39280281,39280281
39280657,39280576,39280281,39280281
39280657,39280657,39280297,39280281
39312492,39280657,39298778,39280297
39312524,39312492,39312262,39298778
39312524,39312524,39312279,39312262
39312524,39312524,39312279,39312279
39312541,39312524,39312295,39312279
39312573,39312541,39312295,39312295
39312573,39312573,39312311,39312295
39312590,39312573,39312311,39312311
39348520,39312590,39331120,39312311
39348536,39348520,39348307,39331120
39348536,39348536,39348323,39348307
39348569,39348536,39348340,39348323
39348585,39348569,39348340,39348340
39348602,39348585,39348340,39348340
39348618,39348602,39348356,39348340
39348635,39348618,39348356,39348356
39380518,39348635,39363233,39348356
39380534,39380518,39380338,39363233
39380534,39380534,39380354,39380338
39380583,39380534,39380370,39380354
39380600,39380583,39380370,39380370
39380633,39380600,39380387,39380370
39380649,39380633,39380387,39380387
39380665,39380649,39380403,39380387
39412745,39380665,39401555,39380403
39412794,39412745,39412319,39401555
39412811,39412794,39412368,39412319
39412942,39412811,39412450,39412368
39412975,39412942,39412499,39412450
39413040,39412975,39412532,39412499
39413089,39413040,39412565,39412532
39413237,39413089,39412614,39412565
39448512,39413237,39431243,39412614
39448544,39448512,39448315,39431243
39448544,39448544,39448331,39448315
39448610,39448544,39448331,39448331
39448626,39448610,39448348,39448331
39448643,39448626,39448348,39448348
39448659,39448643,39448364,39448348
39448675,39448659,39448364,39448364
39480641,39448675,39463159,39448364
39480657,39480641,39480362,39463159
39480657,39480657,39480378,39480362
39480673,39480657,39480395,39480378
39480673,39480673,39480411,39480395
39480755,39480673,39480411,39480411
39480755,39480755,39480444,39480411
39480772,39480755,39480460,39480444
39512753,39480772,39502300,39480460
39512786,39512753,39512360,39502300
39512802,39512786,39512409,39512360
39512802,39512802,39512491,39512409
39512868,39512802,39512524,39512491
39512901,39512868,39512557,39512524
39512933,39512901,39512606,39512557
39513032,39512933,39512638,39512606
39544751,39513032,39540672,39512638
39544817,39544751,39544374,39540672
39544817,39544817,39544423,39544374
39544833,39544817,39544505,39544423
39544964,39544833,39544555,39544505
39544980,39544964,39544587,39544555
39544997,39544980,39544636,39544587
39545013,39544997,39544669,39544636
39580599,39545013,39572096,39544669
39580616,39580599,39580370,39572096
39580632,39580616,39580386,39580370
39580632,39580632,39580403,39580386
39580632,39580632,39580419,39580403
39580648,39580632,39580435,39580419
39580730,39580648,39580435,39580435
39580730,39580730,39580468,39580435
39612646,39580730,39596262,39580468
39612663,39612646,39612417,39596262
39612663,39612663,39612433,39612417
39612679,39612663,39612450,39612433
39612696,39612679,39612466,39612450
39612712,39612696,39612466,39612466
39612728,39612712,39612483,39612466
39612794,39612728,39612515,39612483
39644792,39612794,39640499,39612515
39644841,39644792,39644399,39640499
39644841,39644841,39644448,39644399
39644956,39644841,39644530,39644448
39644988,39644956,39644562,39644530
39644988,39644988,39644595,39644562
39645005,39644988,39644628,39644595
39645005,39645005,39644677,39644628
39680574,39645005,39673284,39644677
39680624,39680574,39680345,39673284
39680689,39680624,39680361,39680345
39680706,39680689,39680361,39680361
39680706,39680706,39680378,39680361
39680706,39680706,39680378,39680378
39680706,39680706,39680394,39680378
39680706,39680706,39680394,39680394
